wav,id,ew
5128.494,C2,8.5
5128.642,C2,3.0
5128.913,C2,6.5
5129.162,Ti II,70.0
5129.377,N I,62.0
5129.634,Fe I,48.0
5129.823,MgH,4.0
5129.945,MgH,2.5
5130.26,C2,8.0
5130.372,N I,23.0
5130.588,C2,15.0
5130.93,Fe I,1.5
5131.308,T I,11.0
5131.476,Fe I,72.0
5131.602,C2,11.0
5131.773,N I,42.0
5132.351,C2,7.5
5132.501,C2,5.0
5132.95,T I,3.5
5133.198,Fe I,6.0
5133.478,Co I,18.0
5133.82,Fe I,165.0
5134.205,MgH,4.5
5134.333,C2,8.5
5134.528,MgH,18.0
5134.683,C2,17.0
5135.104,MgH,2.0
5135.184,Y I,6.5
5135.582,C2,10.0
5135.931,Cr I,1.5
5136.273,C2,11.0
5136.455,C2,8.0
5136.664,C2,5.5
5137.08,Ni I,92.0
5137.393,Fe I,102.0
5137.579,Fe I,20.0
5137.696,C2,8.0
5137.961,Cr I,3.5
5138.11,C2,7.5
5138.516,C2,11.0
5138.717,Cr I,13.0
5138.869,Cr I,6.5
5139.261,Fe I,137.0
5139.473,Fe I,152.0
5139.648,Fe I,46.0
5139.924,C2,13.0
5140.16,C2,9.0
5140.38,C2,5.5
5141.211,C2,13.0
5141.323,C2,7.5
5141.54,Fe I,5.0
5141.746,Fe I,90.0
5141.902,Fe I,7.5
5142.109,C2,7.0
5142.276,Cr I,6.5
5142.32,MgH,7.0
5142.53,Fe I,117.0
5142.786,Fe I,89.0
5142.936,Fe I,111.0
5143.342,C2,8.5
5143.593,C2,8.5
5143.728,Fe I,23.0
5143.864,C2,6.0
5144.585,C2,12.0
5144.674,MgH,21.0
5144.927,C2,6.5
5145.237,C2,7.0
5145.468,T I,37.0
5145.74,Fe I,9.5
5146.119,Fe I,37.0
5146.314,Fe I,27.0
5146.491,N I,76.0
5147.103,Fe I,24.0
5147.29,I I,4.0
5147.482,T I,36.0
5147.697,C2,18.0
5147.823,C2,10.0
5148.051,Fe I,74.0
5148.237,Fe I,89.0
5148.549,C2,3.0
5148.676,N I,13.0
5148.846,Na I,14.0
5149.095,C2,18.0
5149.214,C2,9.0
5149.343,C2,4.0
5149.52,MgH,6.0
5150.042,MgH,2.5
5150.197,MgH,22.0
5150.563,C2,13.0
5150.674,C2,9.5
5150.852,Fe I,114.0
5151.174,C2,7.0
5151.917,Fe I,100.0
5152.19,T I,38.0
5152.529,C2,4.0
5152.959,C2,4.0
5153.241,Cu I,56.0
5153.41,Na I,24.0
5153.679,MgH,7.5
5153.756,C2,2.5
5153.818,C2,3.5
5154.075,Ti II,73.0
5154.337,C2,13.0
5154.747,MgH,4.5
5155.132,Ni I,52.0
5155.524,C2,14.0
5155.771,N I,78.0
5156.072,Fe I,17.0
5156.356,Co I,10.0
5156.557,C2,16.0
5156.652,MgH,26.0
5156.997,MgH,6.5
5157.424,La I,2.0
5157.619,C2,12.0
5157.742,C2,12.0
5157.984,N I,19.0
5158.525,C2,11.0
5158.664,C2,6.0
5158.86,Co I,4.5
5159.065,Fe I,65.0
5159.282,MgH,4.0
5159.464,C2,12.0
5159.779,MgH,4.0
5159.966,Fe I,4.0
5160.387,C2,6.0
5160.568,Fe I,12.0
5161.028,C2,16.0
5161.179,Fe I,16.0
5161.683,C2,6.0
5161.764,C2,14.0
5161.856,C2,9.0
5162.281,Fe I,154.0
5162.525,C2,25.0
5162.733,MgH,16.0
5162.907,C2,21.0
5163.04,C2,14.0
5163.16,C2,9.0
5163.415,C2,14.0
5163.591,C2,14.0
5163.834,C2,13.0
5164.236,C2,18.0
5164.391,C2,10.0
5164.552,Fe I,48.0
5164.68,Fe I,15.0
5164.781,C2,17.0
5164.913,C2,22.0
5165.035,C2,29.0
5165.128,C2,15.0
5165.248,C2,17.0
5165.415,Fe I,87.0
5165.581,MgH,9.0
5165.963,MgH,5.0
5166.284,Fe I,115.0
5167.327,Mg I b4,935.0
5167.718,Fe I,18.0
5168.194,MgH,8.0
5168.663,N I,67.0
5168.908,Fe II b3,114.0
5169.05,Fe II b3,154.0
5169.3,Fe I,30.0
5169.707,Dy I,4.0
5170.106,Fe I,3.0
5170.598,MgH,6.0
5171.028,Ru I,5.0
5171.61,Fe I,160.0
5172.221,Fe I,13.0
5172.698,Mg I b2,1259.0
5173.487,MgH,3.0
5173.749,Ti I,67.0
5173.911,Pr I,3.5
5174.943,MgH,4.0
5175.411,MgH,4.5
5176.138,Co I,9.5
5176.565,N I,56.0
5176.792,I V,10.0
5177.241,Fe I,24.0
5177.411,Cr I,20.0
5177.61,MgH,4.0
5177.811,Cr I,2.0
5178.48,MgH,5.5
5178.801,Fe I,24.0
5179.125,N I,18.0
5179.8,Nd I,7.5
5180.069,Fe I,50.0
5180.583,MgH,4.5
5180.875,MgH,2.5
5181.33,Mg I,18.0
5181.957,MgH,3.5
5182.74,N I,0.5
5183.619,Mg I b1,1584.0
5184.273,Fe I,42.0
5184.562,Ni I,43.0
5184.829,MgH,1.5
5185.75,MgH,1.5
5185.908,T I,58.0
5186.331,T I,7.0
5186.557,N I,16.0
5187.457,Ce I,5.5
5187.838,N I,8.0
5187.917,Fe I,50.0
5188.062,MgH,7.0
5188.238,La I,5.0
5188.698,Ti II,202.0
5189.581,Si X,2.0
5190.5,MgH,7.0
5191.078,MgH,9.0
5191.465,Fe I,160.0
5191.602,Zr I,18.0
5191.998,Cr I,42.0
5192.353,Fe I,176.0
5192.497,N I,25.0
5192.621,Nd I,14.0
5192.978,T I,80.0
5193.336,MgH,3.0
5193.502,Cr I,10.0
5193.863,MgH,2.0
5194.056,T I,10.0
5194.949,Fe I,126.0
5195.48,Fe I,114.0
5196.065,Fe I,78.0
5196.268,Fe I,1.0
5196.452,Cr I,34.0
5196.578,Cr I,32.0
5197.17,N I,25.0
5197.576,Fe II,80.0
5197.942,Fe I,37.0
5198.342,MgH,2.0
5198.718,Fe I,87.0
5198.866,MgH,5.5
5199.6,MgH,3.5
5199.718,V I,3.0
5200.185,Cr I,22.0
5200.415,Y II,37.0
5200.824,MgH,3.0
5201.095,T I,11.0
5201.606,MgH,3.5
5202.781,MgH,2.0
5202.99,MgH,2.5
5204.246,MgH,8.0
5204.601,Fe I,212.0
5204.945,Fe I,6.5
5205.15,MgH,2.0
5205.302,Fe I,6.0
5205.73,Y II,52.0
5206.044,Cr I,216.0
5206.545,Cr I,17.0
5206.811,Fe I,5.5
5207.097,MgH,1.5
5207.286,MgH,2.0
5207.623,MgH,4.5
5207.864,T I,8.0
5207.935,Fe I,19.0
5208.432,Cr I,247.0
5208.601,Fe I,117.0
5209.24,MgH,4.0
5209.609,MgH,1.0
5209.777,MgH,3.0
5209.892,Fe I,9.5
5210.043,Co I,3.5
5210.257,MgH,4.5
5210.392,T I,86.0
5210.851,Cr I,12.0
5210.939,MgH,3.5
5211.206,T I,8.0
5211.535,Fe I,29.0
5212.231,Cr I,10.0
5212.27,T I,6.0
5212.346,Nd I,4.5
5212.691,Co I,21.0
5212.996,T I,5.0
5213.352,Fe I,9.0
5213.812,Fe I,7.5
5214.13,Cr I,16.0
5214.616,Cr I,17.0
5215.188,Fe I,116.0
5215.885,V I,1.5
5216.283,Fe I,108.0
5216.484,N I,29.0
5217.396,Fe I,102.0
5217.675,Fe I,2.5
5218.209,Cu I,48.0
5218.516,Fe I,3.0
5219.706,T I,25.0
5220.086,Cu I,14.0
5220.296,N I,26.0
5220.912,Cr I,9.5
5221.763,Cr I,27.0
5222.19,Sr I,2.0
5222.509,Co I,5.0
5222.684,T I,23.0
5223.19,Fe I,26.0
5223.368,Fe I,1.0
5223.628,T I,11.0
5224.074,Cr I,10.0
5224.16,T I,1.0
5224.31,T I,36.0
5224.551,Cr I,26.0
5225.032,Cr I,80.0
5225.534,Fe I,68.0
5226.061,Fe I,17.0
5226.384,Ti II,10.0
5226.545,Ti II,94.0
5226.87,Fe I,160.0
5227.192,Fe I,277.0
5227.737,Cr I,5.0
5227.881,T I,2.5
5228.103,Cr I,22.0
5228.383,Fe I,60.0
5229.86,Fe I,124.0
5230.216,Co I,25.0
5230.392,Fe I,5.0
5230.984,T I,3.5
5231.396,Fe I,9.0
5232.503,Cr I,12.0
5232.952,Fe I,346.0
5233.854,T I,2.0
5234.09,V I,5.5
5234.213,Nd I,8.0
5234.63,Fe I,81.0
5235.188,Co I,23.0
5235.39,Fe I,96.0
5236.378,Fe I,9.0
5237.325,Cr I,49.0
5238.249,Fe I,3.0
5238.568,T I,15.0
5238.969,Cr I,16.0
5239.823,Sc I,55.0
5239.95,T I,3.0
5240.359,Fe I,5.0
5240.475,Cr I,8.5
5240.878,V I,4.5
5241.182,V I,0.5
5241.461,Cr I,3.5
5241.923,Fe I,5.5
5242.5,Fe I,80.0
5243.36,Cr I,19.0
5243.783,Fe I,60.0
5245.629,N I,6.0
5245.737,Fe I,6.0
5246.004,Fe I,3.0
5246.147,T I,2.5
5246.556,T I,4.0
5246.777,Cr I,17.0
5247.058,Fe I,59.0
5247.297,T I,10.0
5247.574,Cr I,76.0
5247.923,Co I,16.0
5248.375,T I,5.5
5249.111,Fe I,30.0
5249.425,Cr I,11.0
5249.579,Nd I,11.0
5250.023,Fe I,4.5
5250.216,Fe I,62.0
5250.654,Fe I,104.0
5250.913,T I,15.0
5251.487,T I,2.5
5251.974,Fe I,40.0
5252.106,T I,16.0
5253.033,Fe I,16.0
5253.259,Fe I,3.5
5253.468,Fe I,75.0
5254.651,Co I,7.0
5254.953,Cr I,92.0
5255.123,Cr I,38.0
5255.325,Mn I,36.0
5255.517,Nd I,7.0
5255.743,Fe I,41.0
5257.08,Cr I,2.0
5257.645,Co I,20.0
5258.323,Se I,1.5
5259.089,Fe I,4.0
5259.488,Ni I,51.0
5259.735,Pr I,3.0
5259.974,Ti I,6.0
5260.39,Ca I,28.0
5260.778,Mn I,3.5
5261.501,Fe I,3.0
5261.708,Ca I,99.0
5262.248,Ti II,128.0
5262.623,Fe I,12.0
5262.887,Fe I,19.0
5263.314,Fe I,121.0
5263.494,T I,13.0
5263.865,Fe I,47.0
5264.16,Cr I,153.0
5264.808,Fe II,
5265.254,Fe I,9.0
5265.418,Fe I,13.0
5265.56,Ca I,112.0
5265.723,Cr I,93.0
5265.964,T I,55.0
5266.078,Cr I,9.5
5266.309,Co I,12.0
5266.472,T I,252.0
5267.275,Fe I,25.0
5268.342,N I,37.0
5268.495,Co I,9.0
5268.614,Fe I,28.0
5269.55,Fe I,478.0
5269.905,Ti I,6.5
5270.064,Fe I,7.5
5270.269,Ca I,255.0
5271.618,T I,5.5
5271.844,Fe I,1.0
5272.003,Cr I,21.0
5272.4,Fe I,9.5
5273.17,Fe I,103.0
5273.389,Fe I,104.0
5273.602,Fe I,2.0
5274.236,Ce I,6.5
5275.17,Cr I,39.0
5275.284,Fe I,62.0
5275.594,V I,2.5
5275.759,Cr I,73.0
5276.071,Fe II,152.0
5276.878,Nd I,1.5
5277.308,Fe I,7.5
5277.42,Zr I,2.0
5277.572,Fe I,2.0
5278.254,Cr I,8.0
5278.961,S I,6.5
5279.671,Fe I,5.5
5279.877,Cr I,18.0
5280.072,Fe I,16.0
5280.369,Fe I,60.0
5280.633,Co I,20.0
5280.928,Fe I,1.5
5281.163,Fe I,4.0
5281.798,Ni I,164.0
5282.402,T I,22.0
5283.443,Ti I,212.0
5284.112,Fe I,67.0
5284.28,Fe I,3.0
5284.615,Fe I,21.0
5285.13,Fe I,25.0
5285.262,Ca I,3.0
5285.649,Cr I,4.0
5287.183,Cr I,9.5
5288.218,Fe I,2.0
5288.375,Fe I,2.0
5288.533,Fe I,56.0
5289.282,T I,2.0
5289.82,Y I,2.5
5290.817,Fe I,5.0
5292.59,Fe I,36.0
5293.042,Fe I,12.0
5293.375,Cr I,4.5
5293.963,Fe I,29.0
5295.321,Fe I,27.0
5295.784,Ti I,10.0
5296.702,Cr I,95.0
5297.233,T I,18.0
5297.385,Cr I,87.0
5298.283,Cr I,110.0
5298.415,T I,65.0
5298.784,Fe I,46.0
5299.984,T I,21.0
5300.408,Fe I,5.0
5300.562,Cr I,2.0
5301.047,Co I,21.0
5301.312,Fe I,3.0
5302.307,Fe I,
5302.953,Fe XIV,3.0
5303.223,V I,4.0
5303.845,Fe I,7.0
5304.185,Cr I,14.0
5305.43,Fe I,2.0
5305.866,Cr I,25.0
5307.231,Ca I,7.0
5307.281,Cr I,2.0
5307.369,Fe I,6.0
5308.429,Cr I,28.0
5308.691,Fe I,7.5
5309.457,Cr I,1.0
5310.242,Co I,3.0
5310.697,Cr I,14.0
5311.476,Nd I,2.5
5311.631,Hf I,3.0
5311.782,Zr I,3.0
5312.656,Co I,7.5
5312.863,Cr I,19.0
5313.244,T I,3.0
5313.411,Fe I,1.5
5313.585,Cr I,35.0
5313.755,T I,2.0
5315.077,Fe I,34.0
5315.784,Fe I,151.0
5316.62,Fe II,112.0
5317.526,Fe I,6.0
5318.04,Fe I,1.5
5318.361,Sc I,12.0
5318.776,Cr I,14.0
5319.214,Fe I,4.0
5319.82,Nd I,11.0
5320.04,Fe I,18.0
5320.831,Y I,5.0
5321.114,Fe I,43.0
5322.049,Fe I,60.0
5322.819,Pr I,2.0
5323.507,Fe I,1.0
5324.191,Fe I,334.0
5325.28,Co I,8.0
5325.56,Fe I,45.0
5325.959,Co I,3.0
5326.149,Fe I,32.0
5326.823,Fe I,11.0
5327.263,Fe I,3.5
5328.051,Fe I,375.0
5328.332,Cr I,74.0
5328.542,Fe I,210.0
5329.147,Cr I,78.0
5329.794,Cr I,31.0
5329.996,Fe I,60.0
5331.199,Fe I,1.0
5331.48,Fe I,15.0
5332.665,V II,45.0
5332.908,Fe I,96.0
5333.253,Co I,8.5
5333.769,Fe I,2.5
5334.222,Sc I,3.5
5334.33,Fe I,2.0
5334.87,Cr II,32.0
5336.169,Co I,4.0
5336.794,Ti II,71.0
5337.735,Fe II,
5338.333,T I,13.0
5339.217,Ca I,3.0
5339.535,Co I,3.5
5339.696,K I,1.0
5339.82,Fe I,161.0
5340.454,Cr I,16.0
5340.672,T I,5.5
5341.1,Fe I,
5341.328,Co I,12.0
5341.483,T I,4.0
5342.228,Fe I,1.0
5342.708,Co I,29.0
5342.962,Sc I,1.0
5343.438,Fe I,65.0
5344.16,Nb I,2.0
5344.458,Mn I,11.0
5344.583,Co I,2.5
5344.763,Cr I,8.5
5345.543,Cr I,8.5
5345.807,Cr I,107.0
5346.082,Cr I,15.0
5346.545,Cr I,20.0
5347.717,N I,4.5
5348.07,Mn I,4.5
5348.326,Cr I,92.0
5349.098,Co I,5.0
5349.292,Sc I,2.0
5349.469,Ca I,91.0
5349.872,Mn I,16.0
5350.093,Zr I,6.0
5350.363,Zr I,6.0
5350.454,Fe I,1.0
5350.789,Fe I,3.5
5351.071,T I,9.5
5351.652,Cr I,1.0
5351.838,N I,2.0
5352.049,Co I,21.0
5353.383,Fe I,75.0
5353.515,Co I,30.0
5355.731,Sc I,4.0
5356.084,Sc I,2.0
5356.991,Nd I,2.0
5357.19,Sc I,4.0
5359.203,Co I,9.5
5359.528,K I,2.0
5361.507,Nd I,9.0
5361.629,Fe I,36.0
5361.71,T I,3.0
5362.57,Zr I,1.5
5362.76,Fe I,110.0
5364.88,Fe I,133.0
5365.407,Fe I,78.0
5366.645,I I,2.5
5367.476,Fe I,157.0
5368.546,Cr I,5.0
5368.92,Co I,1.5
5369.36,Cr I,6.0
5369.596,Co I,40.0
5369.974,Fe I,182.0
5370.33,Cr I,14.0
5371.339,N I,294.0
5371.927,Nd I,9.0
5373.714,Fe I,59.0
5375.323,Sc I,2.5
5375.875,Cr I,2.5
5376.132,Cr I,3.0
5376.6,T I,0.5
5376.836,Fe I,13.0
5377.064,La I,4.0
5377.614,Mn I,45.0
5379.581,Fe I,56.0
5380.322,C I,26.0
5381.028,Ti I,56.0
5382.649,Fe I,2.0
5383.38,Fe I,204.0
5384.636,T I,2.0
5384.873,V I,2.5
5385.128,Zr I,1.5
5385.587,Fe I,5.5
5385.89,Nd I,1.5
5386.34,Fe I,30.0
5387.126,Fe I,2.0
5387.484,Fe I,25.0
5388.351,N I,12.0
5388.504,Mn I,5.0
5389.169,T I,5.0
5389.486,Fe I,90.0
5389.847,T I,12.0
5390.377,Cr I,12.0
5391.07,T I,1.0
5391.465,Cr I,76.0
5391.623,Fe I,37.0
5392.014,Fe I,7.0
5392.33,N I,14.0
5393.176,Fe I,153.0
5393.381,Ce I,12.0
5394.641,Mn I,74.0
5395.222,Fe I,20.0
5396.578,T I,7.5
5397.141,Fe I,239.0
5397.623,Fe I,24.0
5398.287,Fe I,76.0
5399.479,Mn I,39.0
5400.511,Fe I,143.0
5401.271,Fe I,24.0
5401.39,T I,3.5
5402.783,Y I,12.0
5403.829,Fe I,60.0
5404.145,Fe I,
5404.993,Cr I,10.0
5405.358,Fe I,43.0
5405.785,Fe I,266.0
5406.337,Fe I,9.0
5406.779,Fe I,37.0
5407.482,Mn I,67.0
5407.617,Cr I,21.0
5408.088,Co I,3.0
5408.823,Fe I,5.5
5408.932,T I,3.5
5409.139,Fe I,57.0
5409.609,T I,8.5
5409.799,Cr I,154.0
5410.054,S I,1.5
5410.918,Fe I,169.0
5411.223,N I,30.0
5411.395,Fe I,4.0
5412.574,Fe I,2.0
5412.791,Fe I,19.0
5413.684,Mn I,24.0
5414.075,Fe I,31.0
5415.21,Fe I,212.0
5416.384,Nd I,1.0
5417.042,Fe I,37.0
5418.775,Ti I,49.0
5419.217,T I,3.5
5420.929,Cr I,20.0
5421.178,S I,44.0
5421.577,Nd I,2.5
5424.08,Fe I,239.0
5424.544,N I,10.0
5424.654,N I,42.0
5425.259,Fe I,48.0
5425.627,Co I,2.0
5426.258,T I,5.5
5427.803,Fe I,5.5
5427.997,Cr I,1.0
5428.85,N I,5.5
5429.15,T I,10.0
5429.706,Fe I,285.0
5430.364,N I,8.0
5431.541,Nd I,4.5
5432.068,V I,0.5
5432.354,Mn I,1.5
5432.548,Mn I,46.0
5432.955,Fe I,72.0
5434.534,Fe I,184.0
5435.866,N I,46.0
5436.302,Fe I,36.0
5436.596,Fe I,37.0
5436.731,T I,3.5
5438.051,Fe I,2.5
5438.307,T I,4.0
5439.303,V I,2.0
5439.92,Fe I,2.0
5440.503,Ti I,2.0
5441.347,Fe I,28.0
5441.528,Fe I,1.5
5442.42,Cr I,8.5
5444.588,Co I,14.0
5445.053,Fe I,121.0
5445.776,Cr I,3.0
5445.854,Ca XV,2.5
5446.591,T I,74.0
5446.924,Fe I,238.0
5447.248,N I,3.0
5447.938,T I,1.5
5448.378,Fe I,16.0
5448.933,T I,2.0
5449.159,T I,2.0
5451.127,Nd I,6.0
5451.957,T I,3.5
5452.101,Fe I,12.0
5452.298,Co I,3.5
5452.85,N I,14.0
5453.236,N I,11.0
5453.65,T I,4.0
5454.58,Co I,13.0
5455.465,Fe I,112.0
5455.624,Fe I,219.0
5456.528,Fe I,8.0
5457.474,Mn I,11.0
5457.832,Cr I,1.0
5458.58,Fe I,0.0
5460.513,T I,8.5
5460.888,Fe I,7.0
5461.559,Fe I,22.0
5462.501,N I,40.0
5462.97,Fe I,93.0
5463.289,Fe I,118.0
5463.972,Cr I,9.5
5464.288,Fe I,33.0
5466.031,Fe I,2.5
5466.405,Fe I,76.0
5466.993,Fe I,29.0
5467.785,Fe I,3.5
5468.114,N I,10.0
5469.28,Co I,7.5
5470.093,Fe I,22.0
5470.446,Mn I,3.5
5470.636,Mn I,46.0
5471.205,T I,6.5
5472.304,Ce I,3.0
5472.713,Ti I,39.0
5473.168,Fe I,18.0
5473.394,Y I,7.5
5473.553,T I,4.0
5473.91,Fe I,80.0
5474.0,Fe I,3.0
5474.094,Fe I,2.0
5474.232,T I,9.5
5475.44,N I,4.0
5476.576,Fe I,104.0
5476.921,Ni I,164.0
5477.09,Ni I,6.0
5478.464,Fe I,46.0
5479.028,N I,1.0
5479.98,Fe I,1.5
5480.518,Cr I,9.5
5481.252,Fe I,56.0
5481.443,T I,64.0
5481.873,T I,10.0
5481.999,Se I,3.0
5483.108,Fe I,42.0
5483.364,Co I,42.0
5483.912,Co I,3.5
5484.646,Sc I,3.0
5485.706,Nd I,2.5
5486.524,Cr I,1.0
5486.965,V I,4.5
5487.153,Fe I,32.0
5487.524,Fe I,22.0
5487.755,Fe I,88.0
5487.934,V I,8.5
5488.17,Fe I,18.0
5489.686,Co I,6.0
5490.159,T I,18.0
5490.327,C2,1.0
5490.84,T I,2.5
5491.845,Fe I,11.0
5493.244,S I,16.0
5493.354,Fe I,1.5
5493.506,Fe I,35.0
5493.857,Fe I,27.0
5494.474,Fe I,25.0
5494.706,T I,5.0
5494.888,N I,18.0
5495.706,Co I,2.0
5496.573,Fe I,9.0
5497.356,Fe I,128.0
5497.901,C2,3.0
5497.98,T I,2.0
5498.189,S I,2.5
5498.749,C2,0.5
5499.03,C2,2.5
5499.169,C2,1.5
5499.434,N I,2.5
5499.598,Fe I,3.0
5500.355,C2,0.5
5500.603,C2,2.5
5500.749,C2,3.0
5500.983,C2,3.5
5501.259,C2,4.5
5501.477,Fe I,115.0
5501.712,C2,7.5
5501.876,C2,8.5
5502.092,Cr I,23.0
5503.08,Fe I,42.0
5503.24,Cr I,15.0
5503.904,T I,13.0
5504.106,N I,10.0
5504.227,Mn I,2.0
5504.665,C2,1.5
5505.543,C2,1.5
5505.728,Fe I,2.5
5505.889,Mn I,52.0
5506.043,C2,3.0
5506.189,C2,6.5
5506.368,C2,4.0
5506.51,Mo I,5.5
5506.791,Fe I,120.0
5506.992,S I,7.0
5507.771,V I,2.5
5508.083,C2,0.5
5508.245,Cr I,0.5
5508.633,Cr I,17.0
5509.114,Pr I,0.5
5509.909,Y I,19.0
5510.02,Ni I,41.0
5510.237,Fe I,2.5
5510.619,C2,15.0
5510.73,Cr I,16.0
5511.436,C2,4.5
5511.659,Fe I,2.0
5511.802,T I,6.5
5512.062,Ce I,9.0
5512.265,Fe I,38.0
5512.408,Fe I,15.0
5512.535,T I,47.0
5512.715,Cr I,2.5
5512.818,Ca I,3.5
5512.989,Ca I,94.0
5513.231,C2,2.0
5513.384,C2,2.5
5513.85,Fe I,0.5
5514.221,Sc I,1.5
5514.353,T I,35.0
5514.544,Ti I,43.0
5514.689,W I,1.0
5514.802,N I,7.5
5514.935,C2,5.0
5515.11,C2,3.0
5515.354,C2,2.0
5516.3,C2,4.5
5516.502,C2,5.0
5516.738,Mn I,41.0
5517.075,Fe I,18.0
5517.552,S I,14.0
5518.095,T I,2.0
5518.17,C2,1.5
5518.371,C2,2.0
5518.796,C2,2.0
5519.426,C2,4.0
5519.585,Fe I,25.0
5519.858,Fe I,5.5
5520.511,Sc I,7.5
5521.139,Ca I,7.0
5521.437,N I,3.0
5521.59,Y I,5.5
5521.791,Sr I,1.5
5522.0,C2,5.5
5522.454,Fe I,43.0
5523.338,Co I,11.0
5523.87,C2,3.0
5524.268,Fe I,5.0
5524.471,C2,1.5
5524.578,C2,2.0
5524.8,C2,2.0
5524.999,Fe II,3.5
5525.135,Fe II,13.0
5525.552,Fe I,102.0
5526.194,C2,3.5
5526.993,C2,1.5
5527.112,C2,2.0
5527.58,Y I,6.0
5527.873,C2,6.5
5528.418,Mg I,293.0
5529.171,Fe I,17.0
5530.786,Co I,14.0
5531.113,C2,1.5
5531.985,Fe I,18.0
5532.137,C2,6.5
5532.355,C2,5.0
5532.751,Fe I,39.0
5532.879,Fe I,21.0
5533.039,Mo I,7.0
5533.438,C2,2.0
5533.584,C2,2.0
5533.798,C2,3.0
5534.295,C2,3.0
5534.676,Fe II,10.0
5534.848,Fe II,63.0
5535.19,C2,5.0
5535.51,Ba I,113.0
5536.086,C2,3.5
5536.28,C2,4.5
5536.465,C2,2.0
5536.598,Fe I,7.0
5536.814,C2,1.0
5536.929,C2,1.0
5537.119,N I,3.0
5537.811,Mn I,34.0
5538.522,Fe I,38.0
5538.718,C2,3.0
5539.063,C2,2.5
5539.291,Fe I,22.0
5539.832,Fe I,9.5
5539.978,C2,5.0
5540.181,C2,4.5
5540.452,C2,8.0
5540.724,C2,5.5
5540.898,C2,6.5
5541.909,C2,1.5
5542.149,C2,1.5
5543.199,Fe I,61.0
5543.944,Fe I,63.0
5544.348,C2,4.0
5544.616,Y I,8.0
5544.77,C2,2.0
5545.052,C I,4.0
5545.275,Fe I,2.5
5545.936,V I,5.0
5546.032,Y I,6.5
5546.514,Fe I,53.0
5547.0,Fe I,29.0
5547.945,C2,2.5
5548.617,Cr I,2.0
5549.325,C2,1.5
5549.532,Fe I,1.0
5549.656,Fe I,9.5
5549.958,Fe I,10.0
5551.311,Fe I,1.0
5551.548,C I,5.5
5551.778,Fe I,6.0
5551.978,Mn I,8.5
5552.237,Sc I,5.5
5552.7,Fe I,7.0
5553.13,Fe I,5.5
5553.235,Fe I,3.5
5553.589,Fe I,40.0
5553.707,N I,22.0
5554.0,C2,2.0
5554.245,C2,2.0
5554.528,C2,1.5
5554.9,Fe I,102.0
5555.178,Fe I,7.0
5555.646,C2,3.5
5556.202,Cr I,1.0
5556.478,Yb I,1.0
5557.482,C2,5.0
5558.6,C2,1.0
5558.77,V I,3.0
5558.85,Co I,3.0
5559.648,Fe I,7.5
5560.22,Fe I,44.0
5560.431,V I,2.0
5560.694,C2,1.0
5561.246,C2,8.5
5562.283,C2,5.5
5562.716,Fe I,52.0
5564.134,C2,1.5
5564.58,C2,1.0
5564.972,C2,4.0
5565.485,T I,16.0
5565.713,Fe I,79.0
5565.953,C2,4.5
5566.415,C2,0.5
5566.563,Cr I,0.5
5566.814,C2,3.0
5567.4,Fe I,57.0
5568.28,Cr I,3.5
5568.871,Fe I,8.5
5569.631,Fe I,162.0
5570.397,Mo I,6.5
5570.763,C2,1.5
5571.488,C2,4.5
5572.155,C2,4.5
5572.652,Fe I,4.5
5573.107,Fe I,44.0
5573.544,C2,2.0
5573.757,C2,2.0
5574.04,V I,1.0
5574.399,Cr I,3.0
5574.912,C2,2.0
5575.093,C2,1.5
5575.544,C2,1.5
5575.683,C2,2.5
5575.862,C2,4.0
5576.099,Fe I,113.0
5577.028,Fe I,13.0
5577.341,C2,6.0
5578.729,N I,46.0
5579.039,C2,4.0
5579.493,C2,3.5
5580.453,C2,3.5
5581.284,C2,5.0
5581.524,C2,3.0
5581.706,C2,5.0
5581.979,Ca I,91.0
5582.287,C2,5.5
5582.414,C2,3.5
5582.757,C2,5.5
5582.97,T I,3.5
5583.391,C2,2.0
5583.627,C2,1.5
5584.313,C2,1.5
5584.514,V I,4.5
5584.773,Fe I,32.0
5585.045,C2,4.5
5585.18,C2,12.0
5585.325,C2,3.0
5585.513,C2,4.0
5585.663,T I,5.5
5586.28,V I,8.5
5586.771,Fe I,245.0
5587.581,Fe I,31.0
5587.728,C2,1.0
5587.868,N I,49.0
5588.764,Ca I,141.0
5589.01,Fe I,11.0
5589.366,N I,25.0
5589.861,Fe I,16.0
5590.126,Ca I,86.0
5590.371,C2,2.5
5590.508,C2,1.0
5590.706,Co I,6.0
5591.369,Sc I,7.0
5592.152,N I,32.0
5592.266,N I,50.0
5592.427,V I,5.0
5592.958,V I,1.0
5593.746,N I,42.0
5594.471,Ca I,117.0
5594.666,Ca I,60.0
5595.067,Fe I,6.5
5595.691,C2,0.5
5595.912,C2,1.5
5596.185,C2,6.0
5596.341,C2,1.0
5597.0,Cr I,3.0
5598.05,Fe I,83.0
5598.491,Fe I,118.0
5598.82,C2,3.0
5598.956,C2,2.0
5600.234,Fe I,35.0
5600.695,C2,3.5
5600.821,T I,12.0
5601.286,Ca I,100.0
5602.562,Fe I,9.0
5602.864,Ca I,215.0
5603.303,C2,6.5
5604.198,V I,1.0
5604.956,V I,3.5
5605.348,C2,1.5
5605.649,C2,1.5
5605.903,C2,5.0
